keywords,segments,visit count
"['زبان', 'اروپایی', 'هند']","['maleSegment', 'khanevadehvakhanedari']",291
"['قرآن', 'کریم']",['sarmayegozari'],678
"['آهنگ ایرانی', 'رسانه']",['femaleSegment'],477
"['مشخصات', 'قیمت']",['femaleSegment'],499
"['جنسیت', 'جنین', 'شرایطی', 'رحم']",['femaleSegment'],927
"['پرسپولیس', 'بشار']",['maleSegment'],783
"['لحظه', 'تومان', 'دلار']",['maleSegment'],520
"['بیت', 'لحظه', 'تومان', 'دلار']",['maleSegment'],252
"['کارهای', 'منزل', 'انجام']",['femaleSegment'],499
"['نمایندگی', 'غرب', 'تهران']",['maleSegment'],450
"['لحظه', 'تومان', 'دلار']",['maleSegment'],275
"['بهرام', 'طلاق', 'همسرش', 'بیوگرافی']",['femaleSegment'],87
"['دیوونه', 'گیتار', 'موزیک دانلود']",['maleSegment'],704
"['بازگشایی', 'رود', 'پایان', 'هفته', 'دقیق', 'زمان']",['maleSegment'],95
['آپلود'],"['maleSegment', 'varzeshi']",972
"['حسینی', 'همسر']",['femaleSegment'],323
"['نی', 'موضوعات', 'تبادل', 'نی سایت', 'نی نی']",['koodakvanozad'],147
['آهنگ'],['maleSegment'],767
"['مسیح', 'آرش', 'شاه', 'بیت']",['femaleSegment'],115
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],686
"['قلب', 'فرا', 'انتقام']",['femaleSegment'],674
"['میلی', 'امین', 'قرص', 'گرم']",['femaleSegment'],214
['متن'],['salamat'],509
['مسعود'],['sarmayegozari'],201
"['خانم', 'لوله', 'تتلو']","['zibaievamode', 'salamat']",945
"['گل', 'دانلود آهنگ']",['maleSegment'],979
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],260
"['بازیگری', 'فاش', 'میلاد', 'ویدئو', 'خبر']",['femaleSegment'],389
['مسعود'],['sarmayegozari'],221
"['دیجیتال', 'لحظه']",['maleSegment'],810
['خواص'],['femaleSegment'],511
"['ورزش', 'مجاز', 'خوردن', 'مسکن']",['maleSegment'],691
"['خرید اینترنتی', 'اینترنتی', 'خرید']",['maleSegment'],631
"['خرید اینترنتی', 'اینترنتی', 'خرید']",['maleSegment'],798
"['دانلود آهنگ', 'آهنگ', 'دانلود', 'متن کیفیت']","['sarmayegozari', 'mohajerat', 'khanevadehvakhanedari']",665
"['دیجیتال', 'لحظه']",['maleSegment'],961
"['آهنگ', 'دانلود', 'دانلود آهنگ', 'کیفیت همراه']",['femaleSegment'],409
"['بریم', 'تیر', 'سری']","['javan', 'femaleSegment', 'moosighi']",543
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],483
"['بهرام', 'هوای', 'ریمیکس', 'رضا', 'دل']",['femaleSegment'],191
"['جنین', 'جنسیت', 'ویدئو']",['femaleSegment'],755
"['خرید اینترنتی', 'اینترنتی', 'خرید']",['maleSegment'],487
"['دیجیتال', 'صفحه', 'روز', 'قیمت']",['maleSegment'],959
"['زینب', 'معتقد', 'حساب', 'آید']","['zibaievamode', 'salamat', 'laghari']",593
"['دادم', 'باور', 'زیبا', 'تصاویر']",['femaleSegment'],902
['انیمیشن'],['femaleSegment'],527
"['روشن', 'استفاده']",['femaleSegment'],918
"['بیا', 'رضوی', 'مجید']",['maleSegment'],318
"['دندان', 'مقاله', 'ایم']",['femaleSegment'],631
"['نرم', 'تمرین', 'نرم افزار', 'افزار']","['maleSegment', 'technology']",322
"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],969
"['خرید اینترنتی', 'اینترنتی', 'خرید']",['maleSegment'],94
"['جنین', 'جنسیت', 'ویدئو']",['femaleSegment'],302
"['ناب', 'جهانی', 'مهدی']",['femaleSegment'],803
"['خرید اینترنتی', 'اینترنتی', 'خرید']",['maleSegment'],420
"['رضایی', 'اهنگ']",['maleSegment'],901
"['تولد', 'تولدت مبارک', 'تولدت', 'آهنگ', 'مبارک']",['femaleSegment'],809
"['متن کیفیت', 'دانلود آهنگ', 'آپ', 'کیفیت رسانه', 'آهنگ']",['femaleSegment'],105
"['حقوق', 'بازنشستگان']",['maleSegment'],764
"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],413
"['احساسی', 'فال', 'زمان']",['femaleSegment'],74
"['خرید اینترنتی', 'اینترنتی', 'خرید']",['maleSegment'],541
"['تولد', 'تولدت مبارک', 'تولدت', 'آهنگ', 'مبارک']",['femaleSegment'],140
"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],56
"['واکسن', 'دانش', 'فنی']","['maleSegment', 'khanevadehvakhanedari', 'salamat']",565
"['اخیرا', 'خودروسازی', 'برقی', 'نسل', 'بعدی', 'رونمایی']",['maleSegment'],895
"['تست', 'آنلاین']",['femaleSegment'],648
"['دانلود آهنگ', 'آهنگ', 'دانلود', 'متن کیفیت']","['sarmayegozari', 'mohajerat', 'khanevadehvakhanedari']",800
"['امیدوارم', 'تک', 'غمگین']",['femaleSegment'],963
"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],852
"['بابک', 'تماشای', 'استقبال', 'زنجیره']",['femaleSegment'],228
"['بازیکنان', 'تیم', 'فجر']",['maleSegment'],127
"['دیجیتال', 'لحظه']",['maleSegment'],55
"['برنامه', 'اندروید']",['femaleSegment'],36
"['شدم', 'عاشق', 'زد', 'آتش']",['femaleSegment'],622
['انیمیشن'],['femaleSegment'],511
"['نکن', 'دلم', 'وای']","['femaleSegment', 'khanevadehvakhanedari']",994
"['خونه', 'بارداری', 'کار']",['femaleSegment'],185
"['مرحله', 'جام', 'تیم']",['maleSegment'],687
"['نوت', 'پرو']",['femaleSegment'],912
"['خواب', 'متن آهنگ', 'متن', 'آهنگ']",['maleSegment'],344
"['مریم', 'مدال', 'برنده']","['salamat', 'laghari']",652
"['عشقم', 'اهنگ']",['sarmayegozari'],307
"['دیجیتال', 'صفحه', 'روز', 'قیمت']",['maleSegment'],718
"['مال', 'جم']",['femaleSegment'],304
"['دیجیتال', 'صفحه', 'روز', 'قیمت']",['maleSegment'],47
"['حسن', 'دانلود آهنگ', 'آهنگ', 'دانلود']","['zibaievamode', 'salamat']",525
"['مصرف', 'برق', 'جهان']",['maleSegment'],550
"['مصرف', 'برق', 'جهان']",['maleSegment'],30
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],677
"['بازی پرسپولیس', 'خلاصه بازی']","['maleSegment', 'varzeshi']",650
"['پذیر', 'کاربرد']",['femaleSegment'],825
"['خودت', 'گذشته']",['femaleSegment'],235
"['اهنگ', 'دانلود اهنگ']","['zibaievamode', 'salamat']",940
"['پسر', 'آهنگ']",['femaleSegment'],101
"['قربانی', 'آهنگ', 'علیرضا', 'صدای', 'متن آهنگ']",['maleSegment'],747
['آپلود'],"['maleSegment', 'varzeshi']",734
"['تسلیت', 'پدر', 'فوت']",['femaleSegment'],803
['خواص'],['femaleSegment'],888
"['مسیح', 'آرش', 'شاه', 'بیت']",['femaleSegment'],299
['فردا'],['varzeshi'],422
"['رایگان نرم', 'نرم افزار']",['maleSegment'],125
"['آهنگ', 'ریمیکس', 'دانلود آهنگ', 'دانلود']",['femaleSegment'],266
"['گیتار', 'غمگین', 'شاد']",['femaleSegment'],80
"['دلم', 'دانلود آهنگ']","['javan', 'moosighi']",808
"['دیجیتال', 'لحظه']",['maleSegment'],245
"['اعدام', 'خانواده', 'توسط']","['maleSegment', 'salamat']",62
"['دلم', 'احسان', 'کریمی']",['femaleSegment'],849
"['لوازم', 'نو', 'ماشین']","['zibaievamode', 'salamat']",289
"['برق', 'درصد', 'مصرف']",['maleSegment'],731
"['ترکی', 'سریال']",['femaleSegment'],477
"['پرسپولیس', 'بشار']",['maleSegment'],643
"['هوشمند', 'ساعت', 'قیمت']",['maleSegment'],141
['نیک'],['femaleSegment'],342
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],984
"['نفس', 'شکست', 'دلم', 'نوروزی']","['javan', 'moosighi']",728
"['نجات', 'پرورش', 'توان']",['femaleSegment'],215
"['نوروزی', 'شدم', 'مهدی']","['javan', 'moosighi']",417
"['اف', 'هک']",['javan'],608
"['سریال', 'دانلود سریال', 'دانلود']",['maleSegment'],109
"['حسینی', 'همسر']",['femaleSegment'],204
"['دانلود بازی', 'بازی', 'کامپیوتر', 'حجم', 'دانلود']",['maleSegment'],755
"['دیجیتال', 'لحظه']",['femaleSegment'],926
"['آهنگ', 'دانلود آهنگ', 'دانلود']",['femaleSegment'],604
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],709
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],902
"['مس', 'طلای', 'محمدی', 'پور', 'حاج']",['femaleSegment'],400
"['ریمیکس', 'شاد']",['maleSegment'],176
"['سیب', 'زمینی', 'خوشمزه', 'طرز']",['varzeshi'],932
"['بیت', 'لحظه', 'تومان', 'دلار']",['maleSegment'],400
"['خرید اینترنتی', 'اینترنتی', 'خرید']",['maleSegment'],415
"['قیمت', 'طلا']",['khanevadehvakhanedari'],581
"['دیجیتال', 'صفحه', 'روز', 'قیمت']",['maleSegment'],57
"['دیس لاو', 'دیس', 'لاو', 'خارجی']","['mohajerat', 'khanevadehvakhanedari']",924
"['متن کیفیت', 'دانلود آهنگ', 'آپ', 'کیفیت رسانه', 'آهنگ']",['femaleSegment'],605
"['جم', 'قدیم', 'یاد']","['sarmayegozari', 'konkoor', 'femaleSegment']",845
"['قرص', 'استفاده']",['maleSegment'],101
"['خودم', 'دست', 'دلم']",['femaleSegment'],330
"['آهنگ شاد', 'شاد', 'آهنگ']",['khanevadehvakhanedari'],838
"['دیجیتال', 'لحظه']",['maleSegment'],220
"['خوردن', 'فال', 'خواب']",['maleSegment'],557
"['هوشمند', 'ساعت', 'قیمت']",['maleSegment'],571
"['ورزشی', 'اخبار', 'جهان']",['maleSegment'],6
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],458
"['تسلیت', 'فوت']",['femaleSegment'],762
"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],458
"['آفتاب', 'آهنگ']","['javan', 'femaleSegment', 'moosighi']",633
"['سایت ایمیل', 'ایمیل', 'سایت', 'نی']",['femaleSegment'],56
"['گیتار', 'غمگین', 'شاد']",['femaleSegment'],242
"['مال', 'ریمیکس']",['femaleSegment'],859
"['خرید اینترنتی', 'اینترنتی', 'خرید']",['maleSegment'],395
"['شاد', 'آهنگ شاد', 'عروسی']",['femaleSegment'],296
"['دیجیتال', 'لحظه']",['maleSegment'],504
"['دیجیتال', 'لحظه']",['maleSegment'],446
"['لحظه', 'تومان', 'دلار']",['maleSegment'],955
"['مهر', 'مجری', 'همسرش']",['zibaievamode'],207
"['دل', 'ناصر', 'ماه']",['maleSegment'],581
"['سامسونگ', 'گوشی', 'قیمت گوشی']","['maleSegment', 'technology']",761
"['پاپ', 'اهنگ']",['femaleSegment'],410
"['درمان', 'شبانه', 'اتاق', 'خواب', 'باشید', 'کمک']",['femaleSegment'],867
"['لحظه', 'تومان', 'دلار']",['maleSegment'],37
"['دیجیتال', 'فوری', 'ارز', 'اخبار']",['maleSegment'],352
"['جنین', 'دختر', 'بارداری']","['konkoor', 'maleSegment']",441
"['اخیرا', 'خودروسازی', 'برقی', 'نسل', 'بعدی', 'رونمایی']",['maleSegment'],118
"['حمید', 'متن کیفیت']",['technology'],254
"['زیرنویس', 'گام']",['maleSegment'],321
"['بیت', 'لحظه', 'تومان', 'دلار']",['maleSegment'],542
"['برفی', 'سفید']","['sarmayegozari', 'maleSegment']",827
"['خرید اینترنتی', 'اینترنتی', 'خرید']",['maleSegment'],705
"['برتر', 'نگه', 'فیلم', 'هیجان']",['femaleSegment'],303
"['کیک', 'خوشمزه', 'منزل']",['femaleSegment'],451
"['ایران خودرو', 'فروش']",['femaleSegment'],868
"['محسن', 'آهنگ محسن']",['femaleSegment'],539
"['فردا', 'دانلود', 'متن کیفیت', 'دانلود آهنگ']",['femaleSegment'],786
"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],188
"['رمز', 'اینستاگرام']",['javan'],409
"['برق', 'درصد', 'مصرف']",['maleSegment'],19
"['دانلود', 'دیدم', 'دانلود آهنگ', 'آهنگ', 'تکست', 'دانلود اهنگ']",['femaleSegment'],456
"['غم', 'دلم', 'آهنگ', 'حمید']",['maleSegment'],12
"['برفی', 'سفید']","['sarmayegozari', 'maleSegment']",657
"['ناب', 'جهانی', 'مهدی']",['femaleSegment'],433
"['محسن', 'آهنگ محسن']",['femaleSegment'],450
"['بازگشایی', 'رود']",['maleSegment'],356
"['عکس', 'غمگین', 'پروفایل', 'دختر']",['javan'],910
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],956
"['مستند', 'تور']",['maleSegment'],630
['ساختمان'],['femaleSegment'],127
"['دیجیتال', 'صفحه', 'روز', 'قیمت']",['femaleSegment'],250
"['آهنگ', 'دانلود آهنگ', 'آهنگ ایرانی', 'دانلود']",['femaleSegment'],62
"['اخبار', 'آموزش پرورش', 'پرورش']",['konkoor'],354
"['آهنگ امیر', 'تتلو', 'امیر']",['technology'],472
"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",716
"['جوان', 'همسرش', 'عکس']",['zibaievamode'],733
"['زایمان', 'طبیعی', 'درد']",['femaleSegment'],100
"['فال', 'برگشت', 'اینفو', 'احساسی', 'صوتی']",['femaleSegment'],20
"['معین', 'آهنگ']",['femaleSegment'],942
"['نداره', 'صدای', 'دختر']",['femaleSegment'],777
"['بیت', 'لحظه', 'تومان', 'دلار']",['maleSegment'],933
"['خودم', 'دست', 'دلم']",['femaleSegment'],285
"['صدا', 'نامه', 'شب']",['femaleSegment'],853
"['پویا', 'احمد']",['femaleSegment'],173
['بهرام'],['femaleSegment'],872
['حمید'],['femaleSegment'],216
"['قیمت', 'خودرو', 'قیمت خودرو']",['maleSegment'],719
"['درآمد', 'حمید', 'خبری']",['femaleSegment'],721
"['جم', 'قدیم', 'یاد']","['sarmayegozari', 'konkoor', 'femaleSegment']",619
"['آهنگ شاد', 'شاد', 'آهنگ']",['khanevadehvakhanedari'],778
"['مس', 'طلای', 'محمدی', 'پور', 'حاج']",['femaleSegment'],541
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],598
['منبع'],['maleSegment'],229
"['پاپ', 'پرطرفدار', 'آهنگ', 'ایرانی', 'دانلود آهنگ']",['maleSegment'],153
"['خرید اینترنتی', 'اینترنتی', 'خرید']",['maleSegment'],191
"['سامسونگ', 'گوشی', 'قیمت گوشی']",['femaleSegment'],627
"['دیجیتال', 'لحظه']",['maleSegment'],298
"['شاد', 'آهنگ شاد', 'عروسی']",['femaleSegment'],492
"['پریود', 'بارداری']",['femaleSegment'],171
"['ترس', 'علی', 'تنهایی']",['sarmayegozari'],888
"['نسل', 'اینترنت', 'میشود']",['femaleSegment'],612
"['بازی', 'بازی اندروید']",['femaleSegment'],505
"['واکسن', 'دانش', 'فنی']","['maleSegment', 'khanevadehvakhanedari', 'salamat']",729
"['گل', 'مجتبی']",['femaleSegment'],24
"['انقلاب', 'فرهنگی ورزشی', 'ورزشی', 'فرهنگی', 'مجموعه']",['maleSegment'],487
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],378
"['رمضان', 'محمد']","['sarmayegozari', 'maleSegment']",369
"['دیجیتال', 'لحظه']",['maleSegment'],557
"['رایگان نرم', 'نرم افزار']",['maleSegment'],2
"['رایگان نرم', 'نرم افزار']",['maleSegment'],202
"['ایران خودرو', 'فروش']",['femaleSegment'],72
"['بازگشایی', 'رود']",['maleSegment'],130
"['خواص', 'واحدهای', 'متشکل', 'بدانید']",['femaleSegment'],643
"['ترکی', 'غمگین', 'ترکیه', 'ماشین', 'شاد', 'اهنگ']",['sarmayegozari'],975
"['جم', 'مال', 'هوا']",['femaleSegment'],685
"['بعدی', 'ایرانی خارجی', 'دانلود آهنگ']","['zibaievamode', 'salamat']",421
"['نسل', 'اینترنت', 'میشود']",['femaleSegment'],504
"['سامانه', 'لینک', 'آموزش']",['femaleSegment'],548
"['ایرانی', 'خواننده']","['zibaievamode', 'salamat']",434
"['øªø', 'ùˆø', 'øªù', 'ø²']",['sarmayegozari'],154
"['حمید', 'متن کیفیت']",['technology'],7
"['رایگان نرم', 'نرم افزار']",['maleSegment'],636
"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],519
['منبع'],['konkoor'],34
"['لحظه', 'تومان', 'دلار']",['maleSegment'],897
"['رضوی', 'مجید', 'گل']",['femaleSegment'],425
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],169
"['سایت ایمیل', 'ایمیل', 'سایت', 'نی']",['femaleSegment'],63
"['طرفداران', 'ویندوز', 'حجم', 'مشکل']",['maleSegment'],603
"['سامسونگ', 'گوشی', 'قیمت گوشی']",['femaleSegment'],491
"['لحظه', 'تومان', 'دلار']",['maleSegment'],857
"['بیت', 'لحظه', 'تومان', 'دلار']",['maleSegment'],568
['منبع'],['maleSegment'],792
"['ورزشی', 'اخبار', 'ایران جهان']",['maleSegment'],639
